lon,lat
-79.7437385038835,43.5787752436893
-79.685798161194,43.5426586298507
-79.682000502459,43.5998304057377
-79.6410426619047,43.7192274619048
-79.6347602811321,43.5332773754717
-79.6076006826086,43.598972923913
