lon,lat
-79.6513607184127,43.5871458044444
-79.662164054,43.5264895065
-79.6366963735631,43.6382348057471
-79.5926259598266,43.586147984104
-79.7302607203166,43.5906438424802
-79.6532654005525,43.6913762966851
